Activity,Id_Leg,Checkin,Dep,Arr,Start,End,Checkout,Tempo Solo Diurno,Tempo Solo Noturno,Tempo Solo Especial Diurno,Tempo Solo Especial Noturno
AD4698,-M,NaT,VCP,VIX,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5093,-F,NaT,VIX,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2498,-I,NaT,VCP,NAT,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2594,-F,NaT,NAT,UDI,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2438,-I,NaT,UDI,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2723,-M,NaT,REC,SLZ,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4459,-F,NaT,SLZ,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5070,-I,NaT,CNF,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2723,-F,NaT,REC,SLZ,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4360,-I,NaT,SLZ,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4150,-F,NaT,REC,FOR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4049,-I,NaT,VCP,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4328,-M,NaT,CNF,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4270,-F,NaT,VCP,SJP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2449,-I,NaT,SJP,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4150,-F,NaT,REC,FOR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5056,-I,NaT,FOR,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4765,-F,NaT,VCP,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4347,-I,06/06/2022 07:10,VCP,POA,06/06/2022 08:16,06/06/2022 09:50,06/06/2022 17:54,0 days 01:05:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4303,-M,06/06/2022 07:10,POA,VCP,06/06/2022 10:55,06/06/2022 12:39,06/06/2022 17:54,0 days 01:22:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4763,-F,06/06/2022 07:10,VCP,FOR,06/06/2022 14:01,06/06/2022 17:24,06/06/2022 17:54,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5056,-I,07/06/2022 17:35,FOR,VCP,07/06/2022 18:16,07/06/2022 21:46,08/06/2022 02:06,0 days 00:00:00,0 days 01:04:00,0 days 00:00:00,0 days 00:00:00
AD4451,-F,07/06/2022 17:35,VCP,MAO,07/06/2022 22:50,08/06/2022 01:36,08/06/2022 02:06,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2810,-I,NaT,VCP,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4503,-M,NaT,REC,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2752,-F,NaT,CNF,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD9089,-I,NaT,SSA,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD9088,-M,NaT,CNF,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4941,-F,NaT,SSA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2408,-I,02/07/2022 12:35,VCP,BPS,02/07/2022 13:17,02/07/2022 15:10,03/07/2022 00:23,0 days 00:51:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2419,-M,02/07/2022 12:35,BPS,GYN,02/07/2022 16:01,02/07/2022 18:06,03/07/2022 00:23,0 days 00:00:00,0 days 04:17:00,0 days 00:00:00,0 days 00:00:00
AD4853,-F,02/07/2022 12:35,VCP,VIX,02/07/2022 22:23,02/07/2022 23:53,03/07/2022 00:23,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4080,-I,04/07/2022 04:35,VIX,VCP,04/07/2022 05:23,04/07/2022 07:03,04/07/2022 12:01,0 days 00:54:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4363,-M,04/07/2022 04:35,VCP,XAP,04/07/2022 07:57,04/07/2022 09:25,04/07/2022 12:01,0 days 00:43:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4274,-F,04/07/2022 04:35,XAP,VCP,04/07/2022 10:08,04/07/2022 11:31,04/07/2022 12:01,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4824,-I,08/07/2022 03:35,REC,SDU,08/07/2022 04:37,08/07/2022 07:25,08/07/2022 10:53,0 days 01:48:00,0 days 00:00:00,0 days 01:48:00,0 days 00:00:00
AD2655,-F,08/07/2022 03:35,SDU,VCP,08/07/2022 09:13,08/07/2022 10:23,08/07/2022 10:53,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2921,-I,12/07/2022 12:25,VCP,POA,12/07/2022 13:05,12/07/2022 14:48,12/07/2022 22:53,0 days 00:52:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4206,-M,12/07/2022 12:25,POA,GRU,12/07/2022 15:40,12/07/2022 17:19,12/07/2022 22:53,0 days 00:41:00,0 days 00:08:00,0 days 00:00:00,0 days 00:00:00
AD4038,-M,12/07/2022 12:25,GRU,POA,12/07/2022 18:08,12/07/2022 19:54,12/07/2022 22:53,0 days 00:00:00,0 days 00:52:00,0 days 00:00:00,0 days 00:00:00
AD2888,-F,12/07/2022 12:25,POA,GRU,12/07/2022 20:46,12/07/2022 22:23,12/07/2022 22:53,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4708,-F,NaT,VCP,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4850,-I,NaT,POA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4708,-F,NaT,VCP,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4057,-I,NaT,POA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2692,-M,NaT,VCP,CWB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4805,-F,NaT,CWB,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2826,-I,NaT,GRU,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2827,-F,NaT,CGB,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4765,-I,NaT,VCP,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4572,-M,NaT,SSA,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2902,-F,NaT,CNF,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4649,-I,NaT,POA,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4843,-F,NaT,REC,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4905,-I,NaT,SSA,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4906,-M,NaT,CGH,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4914,-F,NaT,SSA,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4144,-I,NaT,CGH,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2653,-M,NaT,REC,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4941,-F,NaT,SSA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4942,-I,01/08/2022 05:10,VCP,SSA,01/08/2022 06:12,01/08/2022 08:21,01/08/2022 14:00,0 days 00:46:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4568,-F,01/08/2022 05:10,SSA,VCP,01/08/2022 09:07,01/08/2022 11:42,01/08/2022 14:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2744,-I,02/08/2022 07:45,GRU,REC,02/08/2022 08:28,02/08/2022 11:23,02/08/2022 19:10,0 days 02:20:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2768,-F,02/08/2022 07:45,REC,GRU,02/08/2022 13:43,02/08/2022 17:03,02/08/2022 19:10,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2991,-I,11/08/2022 12:55,VCP,SSA,11/08/2022 13:58,11/08/2022 16:37,12/08/2022 00:38,0 days 01:23:00,0 days 00:19:00,0 days 00:00:00,0 days 00:00:00
AD4914,-M,11/08/2022 12:55,SSA,CGH,11/08/2022 18:19,11/08/2022 20:51,12/08/2022 00:38,0 days 00:00:00,0 days 00:55:00,0 days 00:00:00,0 days 00:00:00
AD4915,-F,11/08/2022 12:55,CGH,SSA,11/08/2022 21:46,12/08/2022 00:08,12/08/2022 00:38,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4914,-I,12/08/2022 17:25,SSA,CGH,12/08/2022 18:20,12/08/2022 20:53,NaT,0 days 00:00:00,0 days 00:51:00,0 days 00:00:00,0 days 00:00:00
AD4915,-F,12/08/2022 17:25,CGH,SSA,12/08/2022 21:44,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2917,-I,NaT,SSA,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2503,-F,NaT,REC,RAO,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4998,-I,NaT,RAO,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4761,-F,NaT,VCP,VIX,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4350,-I,NaT,VCP,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4351,-F,NaT,SDU,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4698,-I,NaT,VCP,VIX,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD5093,-M,NaT,VIX,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4930,-M,NaT,VCP,BPS,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4591,-F,NaT,BPS,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4039,-F,NaT,VCP,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2926,-I,NaT,SDU,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4843,-F,NaT,REC,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4149,-I,NaT,SSA,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4645,-F,NaT,SDU,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2826,-I,NaT,GRU,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2827,-F,NaT,CGB,GRU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2954,-I,NaT,VCP,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4234,-M,NaT,BEL,MCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4235,-F,NaT,MCP,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4444,-I,NaT,BEL,STM,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4445,-F,NaT,STM,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4430,-I,NaT,BEL,STM,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4433,-M,NaT,STM,BEL,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4577,-F,NaT,BEL,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4852,-I,01/09/2022 16:05,CNF,SSA,01/09/2022 17:13,01/09/2022 19:02,02/09/2022 01:23,0 days 00:00:00,0 days 00:34:00,0 days 00:00:00,0 days 00:34:00
AD4472,-M,01/09/2022 16:05,SSA,CNF,01/09/2022 19:36,01/09/2022 21:19,02/09/2022 01:23,0 days 00:00:00,0 days 01:12:00,0 days 00:00:00,0 days 01:12:00
AD4219,-F,01/09/2022 16:05,CNF,POA,01/09/2022 22:31,02/09/2022 00:53,02/09/2022 01:23,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4057,-I,02/09/2022 13:50,POA,VCP,02/09/2022 14:37,02/09/2022 16:14,02/09/2022 22:47,0 days 01:11:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4239,-M,02/09/2022 13:50,VCP,CGB,02/09/2022 17:25,02/09/2022 18:45,02/09/2022 22:47,0 days 00:00:00,0 days 00:35:00,0 days 00:00:00,0 days 00:00:00
AD2983,-F,02/09/2022 13:50,CGB,VCP,02/09/2022 19:20,02/09/2022 22:17,02/09/2022 22:47,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4942,-I,NaT,VCP,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2840,-F,NaT,SSA,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4251,-I,NaT,REC,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4144,-F,NaT,CGH,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4201,-I,NaT,REC,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4662,-F,NaT,CGH,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4160,-I,NaT,REC,THE,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2953,-F,NaT,THE,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2797,-I,NaT,VCP,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2741,-M,NaT,SDU,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2808,-F,NaT,VCP,FLN,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4617,-I,NaT,FLN,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2926,-F,NaT,SDU,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2990,-I,NaT,REC,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2684,-F,NaT,SDU,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4149,-I,NaT,SSA,SDU,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2741,-F,NaT,SDU,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4350,-I,03/10/2022 08:00,VCP,SDU,03/10/2022 08:57,03/10/2022 10:00,03/10/2022 15:11,0 days 02:49:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4089,-F,03/10/2022 08:00,SDU,BSB,03/10/2022 12:49,03/10/2022 14:41,03/10/2022 15:11,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4481,-I,04/10/2022 05:35,BSB,SDU,04/10/2022 06:05,04/10/2022 07:55,04/10/2022 11:38,0 days 01:25:00,0 days 00:00:00,0 days 01:25:00,0 days 00:00:00
AD4204,-F,04/10/2022 05:35,SDU,GYN,04/10/2022 09:20,04/10/2022 11:08,04/10/2022 11:38,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4479,-I,05/10/2022 05:35,GYN,SDU,05/10/2022 06:08,05/10/2022 07:46,05/10/2022 11:57,0 days 01:03:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2926,-F,05/10/2022 05:35,SDU,REC,05/10/2022 08:49,05/10/2022 11:27,05/10/2022 11:57,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2990,-I,06/10/2022 12:05,REC,SDU,06/10/2022 13:10,06/10/2022 16:06,06/10/2022 22:15,0 days 01:02:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4796,-M,06/10/2022 12:05,SDU,BSB,06/10/2022 17:08,06/10/2022 18:54,06/10/2022 22:15,0 days 00:00:00,0 days 00:46:00,0 days 00:00:00,0 days 00:00:00
AD2830,-F,06/10/2022 12:05,BSB,SDU,06/10/2022 19:40,06/10/2022 21:45,06/10/2022 22:15,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4070,-I,07/10/2022 11:55,SDU,VIX,07/10/2022 12:36,07/10/2022 13:34,07/10/2022 23:15,0 days 02:44:00,0 days 00:00:00,0 days 02:44:00,0 days 00:00:00
AD4281,-M,07/10/2022 11:55,VIX,VCP,07/10/2022 16:18,07/10/2022 18:07,07/10/2022 23:15,0 days 00:00:00,0 days 01:07:00,0 days 00:00:00,0 days 01:07:00
AD4175,-M,07/10/2022 11:55,VCP,SDU,07/10/2022 19:14,07/10/2022 20:22,07/10/2022 23:15,0 days 00:00:00,0 days 00:49:00,0 days 00:00:00,0 days 00:49:00
AD4634,-F,07/10/2022 11:55,SDU,FLN,07/10/2022 21:11,07/10/2022 22:45,07/10/2022 23:15,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2695,-M,NaT,VCP,GYN,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD9802,-M,NaT,GYN,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4745,-F,NaT,VCP,BSB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4431,-I,NaT,BSB,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2723,-M,NaT,REC,SLZ,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4459,-F,NaT,SLZ,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2636,-I,NaT,CNF,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2464,-M,NaT,CGH,UNA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2465,-F,NaT,UNA,CGH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4200,-I,NaT,CGH,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2754,-F,NaT,REC,THE,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4161,-I,NaT,THE,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4335,-F,NaT,REC,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4379,-I,NaT,THE,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4308,-M,NaT,VCP,GYN,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2634,-F,NaT,GYN,BPS,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4591,-I,NaT,BPS,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2863,-M,NaT,VCP,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4789,-F,NaT,CNF,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4942,-I,NaT,VCP,SSA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4568,-F,NaT,SSA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4342,-I,NaT,CGB,PVH,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4345,-M,NaT,PVH,CGB,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4339,-F,NaT,CGB,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4796,-I,04/11/2022 16:25,SDU,BSB,04/11/2022 17:04,04/11/2022 18:55,05/11/2022 00:52,0 days 00:00:00,0 days 00:47:00,0 days 00:00:00,0 days 00:00:00
AD2830,-M,04/11/2022 16:25,BSB,SDU,04/11/2022 19:42,04/11/2022 21:24,05/11/2022 00:52,0 days 00:00:00,0 days 00:56:00,0 days 00:00:00,0 days 00:00:00
AD4148,-F,04/11/2022 16:25,SDU,SSA,04/11/2022 22:20,05/11/2022 00:22,05/11/2022 00:52,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD2917,-I,05/11/2022 14:35,SSA,REC,05/11/2022 15:14,05/11/2022 16:38,06/11/2022 00:32,0 days 00:57:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4631,-M,05/11/2022 14:35,REC,SDU,05/11/2022 17:35,05/11/2022 20:27,06/11/2022 00:32,0 days 00:00:00,0 days 01:35:00,0 days 00:00:00,0 days 00:00:00
AD4248,-F,05/11/2022 14:35,SDU,POA,05/11/2022 22:02,06/11/2022 00:02,06/11/2022 00:32,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4667,-I,07/11/2022 14:30,VCP,CNF,07/11/2022 15:31,07/11/2022 16:41,07/11/2022 22:11,0 days 00:37:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4852,-M,07/11/2022 14:30,CNF,SSA,07/11/2022 17:18,07/11/2022 19:05,07/11/2022 22:11,0 days 00:00:00,0 days 00:53:00,0 days 00:00:00,0 days 00:00:00
AD4472,-F,07/11/2022 14:30,SSA,CNF,07/11/2022 19:58,07/11/2022 21:41,07/11/2022 22:11,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4917,-I,08/11/2022 14:10,CNF,VCP,08/11/2022 15:03,08/11/2022 16:17,08/11/2022 22:57,0 days 01:13:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4239,-M,08/11/2022 14:10,VCP,CGB,08/11/2022 17:30,08/11/2022 18:54,08/11/2022 22:57,0 days 00:00:00,0 days 00:35:00,0 days 00:00:00,0 days 00:00:00
AD2983,-F,08/11/2022 14:10,CGB,VCP,08/11/2022 19:29,08/11/2022 22:27,08/11/2022 22:57,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4310,-I,NaT,VCP,POA,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4301,-M,NaT,POA,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4124,-F,NaT,VCP,CGR,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4125,-I,NaT,CGR,VCP,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4776,-M,NaT,VCP,CNF,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
AD4241,-M,NaT,CNF,REC,NaT,NaT,NaT,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
